weight4,setup4,speed4,weight3,setup3,speed3,weight2,setup2,speed2,weight1,setup1,speed1,wind_dir,wind_speed,
68,X,40,46,66,37,46,66,33,44,64,37,248,4.2,
X,X,X,71,S1,37,69,X,47,92,SO2,36,285,4.4,
88,S1,42,47,67,40,72,S1,37,72,S1,36,236,4,
57,67,34,70,S1,30,68,X,42,101,SO2,40,274,3.8,
85,S1,41,61,X,34,61,X,37,64,X,41,272,6.3,
66,X,40,77,S1,36,87,S1,41,73,S1,35,279,6.5,
70,S1,35,59,69,35,79,S1,37,98,SO2,34,248,6.8,
55,65,37,64,X,35,67,X,42,88,S1,43,247,4.6,
115,SO2,38,80,S1,38,64,X,38,77,S1,38,213,4.9,
X,X,X,61,X,37,45,75,45,70,S1,39,275,4.5,
76,S1,36,61,X,41,87,62,37,101,SO2,36,240,305,
X,X,X,62,X,47,62,X,43,74,S1,43,248,3.4,
X,X,X,X,X,X,93,SO2,35,73,S1,42,238,3.4,
TW50,X,31,TW50,X,31,TW50,X,21,TW50,X,21,349,3.1,
109,SO2,30,40,70,33,81,S1,30,82,S1,30,333,3,
114,SO2,31,51,71,31,66,76,42,101,S1,40,332,3.5,
90,S1,40,81,S1,32,53,73,45,77,S1,32,339,3.6,
X,X,X,81,S1,32,97,S1,42,66,X,39,6,3.5,
120,SN2,31,54,74,35,72,X,42,89,S1,35,352,3.3,
108,SO2,32,77,S1,28,61,X,30,77,S1,32,349,2.8,
74,X,39,66,X,43,76,S1,32,108,SO2,30,343,3.1,
82,S1,32,93,S1,38,87,S1,34,68,X,28,317,3.8,
103,S1,41,61,71,32,82,S1,31,66,X,41,319,3.4,
84,S1,34,89,S1,34,30,70,28,79,S1,24,301,4.9,
74,X,41,36,86,40,46,76,41,79,X,32,312,4.2,
X,X,X,108,SO2,32,92,S1,28,85,S1,25,318,2.4,
X,X,X,79,X,47,58,78,38,113,SO2,35,320,5.5,
63,73,36,50,70,30,67,X,30,79,X,46,300,3.9,
87,S1,37,65,X,36,85,S1,36,66,X,30,303,4.1,
X,X,X,79,S1,32,61,71,38,76,S1,31,327,2,
75,S1,30,55,75,42,65,X,32,69,X,38,350,3.3,
X,X,X,64,74,40,63,73,33,85,S1,40,304,4.5,
94,S1,42,63,73,38,61,71,42,70,X,38,323,3.3,
80,S1,30,83,S1,38,43,83,38,70,X,38,309,1.8,
38,78,41,55,75,35,30,80,30,80,S1,34,252,3,
66,X,40,72,X,41,115,SO2,40,84,S1,39,300,2.2,
80,S1,39,52,72,40,66,X,33,71,X,42,311,1.5,
X,X,X,66,X,35,111,SO2,37,69,X,35,41,1.7,
80,S1,33,70,X,39,69,X,41,99,S1,44,240,2,
87,S1,38,56,76,38,41,71,31,72,X,42,269,2.4,
33,83,37,81,S1,37,71,X,37,58,78,40,318,3.3,
X,X,X,84,S1,43,49,79,38,58,78,40,228,3.1,
108,SO2,38,100,SO2,37,64,X,37,114,SN2,38,264,1.3,
80,S1,35,65,X,36,81,S1,38,93,S1,46,240,2.2,
61,X,39,45,75,46,107,SO2,42,89,S1,39,261,4,
70,X,43,61,X,33,96,S1,40,71,X,40,238,3.2,
80,S1,35,105,SO2,38,64,X,34,91,S1,43,219,1.8,
X,X,X,91,S1,45,52,72,45,115,SN2,32,312,0.8,
45,75,44,45,75,40,69,X,42,62,X,40,261,1.2,
X,X,X,81,S1,35,93,S1,38,84,S1,35,271,2,
47,77,41,67,X,38,80,S1,38,87,S1,35,267,4.2,
56,76,40,102,SO2,41,64,X,41,80,S1,42,224,6.1,
69,S1,20,70,S1,19,50,70,35,61,X,33,265,6.9,
116,SN2,37,45,65,31,71,X,43,54,64,31,276,7.8,
X,X,X,100,SO2,36,60,X,30,48,68,33,276,4.8,
76,S1,35,73,X,38,73,X,40,97,S1,46,292,4,
63,X,34,68,X,38,68,X,40,95,S1,42,308,3.7,
91,S1,32,78,S1,30,87,S1,32,81,S1,28,335,4.1,
X,X,X,81,S1,23,45,75,32,86,S1,32,339,3.5,
82,X,26,57,77,32,80,X,40,85,S1,32,314,3.7,
X,X,X,108,SO2,35,65,X,27,68,X,38,352,4.4,
X,X,X,93,S1,36,74,X,38,62,72,34,12,3.4,
69,X,23,70,X,29,54,74,29,81,X,36,322,4.6,
109,SO2,17,69,79,36,54,84,32,86,S1,26,308,6.2,
63,73,28,71,X,26,82,X,28,88,S1,17,33,5,
95,S1,36,68,78,30,81,X,38,91,S1,32,349,3.4,
88,S1,31,43,83,31,43,83,36,61,81,31,352,4.2,
51,71,43,71,X,50,53,73,40,37,77,45,128,3,
65,X,44,84,S1,44,87,S1,45,72,S1,39,122,4,
85,S1,42,44,64,38,48,68,35,88,SO2,31,155,5,
76,S1,39,70,S1,38,70,S1,29,53,63,35,112,4.4,
103,SN2,35,81,S1,40,94,SO2,35,108,SN2,37,104,3.6,
97,SO2,35,74,S1,40,61,X,35,81,S1,34,125,3.6,
83,S1,40,71,S1,36,95,SO2,31,95,SO2,33,113,2.4,
91,SO2,31,81,S1,43,56,66,39,60,X,43,122,2.4,
84,S1,40,73,S1,40,75,S1,25,82,S1,36,114,2.8,
87,S1,34,89,SO2,32,44,64,31,33,63,30,109,2.5,
92,SO2,33,58,68,31,70,S1,30,71,S1,29,108,1.7,
86,S1,37,98,SO2,32,50,60,33,83,S1,34,110,3,
X,X,X,66,X,35,61,X,40,46,66,37,109,3.1,
109,SN2,36,36,66,34,94,SO2,32,98,SO2,39,108,2.5,
58,68,40,85,S1,36,98,SO2,37,84,S1,37,155,0.7,
99,SO2,36,92,SO2,27,76,S1,38,74,S1,35,335,2.4,
61,X,37,60,X,34,51,61,34,115,SN2,34,314,4.7,
110,SN2,27,84,S1,29,X,X,X,X,X,X,337,3.8,
47,67,30,70,X,33,44,64,7,83,S1,32,2,3.8,
85,X,50,51,71,33,46,76,40,72,X,42,331,5.3,
54,74,36,76,X,50,71,X,31,102,S1,37,15,4,
81,S1,34,65,75,37,63,73,31,88,S1,36,352,4.8,
79,S1,30,89,S1,33,67,X,33,87,S1,32,347,8.3,
55,75,36,60,70,21,85,S1,38,101,S1,41,340,7,
94,S1,35,55,75,30,86,S1,39,X,X,X,4,4.2,
X,X,X,100,S1,40,89,S1,33,81,X,40,51,2.5,
94,S1,42,83,X,47,50,80,35,31,81,37,58,1.6,
45,75,39,67,X,39,72,X,39,81,S1,33,288,1.5,
63,73,36,50,70,40,52,72,36,90,S1,34,26,2.6,
72,X,40,57,77,43,66,76,40,72,X,40,351,2.7,
58,68,37,86,S1,39,102,S1,48,90,S1,40,20,1.1,
84,S1,30,50,70,31,42,72,34,53,73,39,27,2.4,
89,S1,37,75,X,39,53,73,42,88,S1,40,34,4.5,
79,X,34,52,72,33,33,73,27,65,75,35,357,4.3,
62,72,35,62,72,32,97,S1,40,65,75,36,20,2,
50,70,40,96,S1,44,97,S1,38,99,S1,44,32,2.5,
94,S1,40,86,S1,35,65,75,34,84,S1,31,44,1.4,
80,S1,31,50,70,36,46,76,35,100,S1,45,115,0.4,
68,78,41,69,X,36,97,S1,47,79,X,43,328,0.6,
97,S1,50,51,71,37,90,S1,34,88,S1,36,294,1.5,
78,S1,36,87,S1,36,74,X,43,82,S1,37,266,0.1,
X,X,X,110,SN2,37,93,S1,43,108,SO2,33,311,1.1,
84,S1,34,52,72,36,71,X,40,85,S1,44,303,1.9,
76,X,47,85,S1,38,74,X,38,X,X,X,299,4.5,
X,X,X,80,S1,26,69,X,37,64,74,38,356,4.6,
86,S1,36,118,SN2,36,94,S1,39,54,74,37,297,2.3,
X,X,X,72,X,36,60,70,34,92,S1,33,326,5.4,
81,X,38,93,S1,35,91,S1,46,49,79,39,347,3.4,
85,S1,34,63,73,31,63,73,38,67,77,37,355,4.2,
68,78,34,97,S1,36,90,S1,40,83,S1,30,321,2.3,
113,SO2,35,53,73,32,65,75,35,40,70,30,301,5.5,
79,X,43,79,X,44,76,X,30,57,77,34,333,4.8,
73,X,36,65,75,38,68,78,41,63,73,37,283,4.2,
64,74,39,71,X,33,93,S1,39,X,X,X,281,4.3,
82,S1,34,88,S1,34,111,SO2,34,80,S1,28,313,1.8,
94,S1,31,90,S1,40,63,73,39,77,X,44,311,3,
44,74,32,76,X,44,55,75,34,86,S1,36,314,1.4,
92,S1,40,100,S1,46,81,S1,31,63,73,38,355,2.6,
93,S1,37,66,76,34,56,76,46,49,79,39,311,3.3,
92,S1,33,56,76,30,80,X,40,78,X,40,302,5.1,
69,X,30,51,71,30,65,75,34,93,S1,40,340,2.8,
73,X,35,82,S1,30,108,SO2,30,110,SO2,31,312,5.6,
39,79,29,44,74,33,78,X,36,76,X,39,307,6.4,
119,SN2,23,97,S1,30,69,79,41,91,S1,32,329,4.9,
90,S1,38,45,75,34,89,S1,26,64,74,33,295,4.9,
60,70,35,99,S1,35,54,74,36,108,SO2,30,343,4,
82,S1,30,57,77,33,85,S1,28,80,S1,30,304,2.4,
82,S1,20,48,78,20,41,71,30,57,77,30,304,5.3,
94,S1,38,56,76,30,88,S1,38,45,75,29,330,6.9,
77,X,40,51,71,36,58,78,35,89,S1,34,315,5.4,
86,S1,30,29,79,35,35,75,32,57,77,30,360,5,
X,X,X,71,X,36,64,74,36,68,78,36,358,6.3,
100,S1,39,96,S1,40,96,S1,39,107,S1,31,348,5.4,
64,74,34,82,S1,30,85,S1,34,47,77,31,339,3.1,
75,X,39,75,X,40,64,74,39,65,75,34,319,5.1,
65,75,36,65,75,38,62,72,37,80,S1,37,347,4.6,
40,70,34,59,79,37,83,S1,36,60,80,40,311,5.2,
56,76,35,85,S1,36,48,78,34,60,80,39,328,5.2,
X,X,X,69,79,36,64,74,37,79,X,36,323,5.5,
60,80,34,57,77,40,88,S1,36,90,S1,36,330,3.9,
95,S1,39,79,X,31,87,S1,33,X,X,X,336,4,
78,X,50,102,S1,33,68,78,33,X,X,X,314,3.3,
73,X,36,56,76,36,52,72,36,80,S1,38,315,4,
87,S1,39,64,74,37,76,X,38,91,S1,41,2,3.8,
68,X,40,59,69,35,91,S1,33,X,X,X,306,2.2,
65,75,34,85,S1,32,63,73,34,81,S1,40,336,1.5,
111,SO2,35,73,X,37,96,S1,36,104,S1,40,327,1.7,
87,S1,33,81,S1,38,84,S1,35,98,S1,35,337,1.3,
62,72,25,67,77,29,56,76,34,76,X,33,309,2.3,
85,S1,40,72,X,38,95,S1,36,106,S02,33,315,3,
64,74,36,51,71,38,61,71,35,79,X,35,316,3.4,
73,X,36,92,S1,39,91,S1,40,109,SO2,37,323,2.8,
92,S1,38,63,73,34,66,76,36,96,S1,40,326,2.2,
117,SN2,32,75,X,38,64,74,33,92,S1,35,337,2.3,
55,75,36,65,38,38,75,X,38,X,X,X,16,2.1,
X,X,X,52,72,38,46,76,38,97,S1,47,332,2.9,
63,73,36,54,74,36,50,70,35,86,S1,32,311,2.3,
103,S1,41,63,73,38,73,X,39,98,S1,41,327,2.6,
TW50,X,30,TW50,X,30,TW50,X,24,TW50,X,26,270,11,
73,S1,36,63,X,44,61,X,35,83,SO2,33,218,12.9,
X,X,X,91,SN2,32,55,X,35,59,X,32,252,13.7,
86,SO2,34,78,S1,40,68,S1,36,78,S1,40,231,9.6,
72,S1,43,99,SN2,35,59,X,43,82,SO2,35,212,9.4,
72,S1,46,58,X,46,77,S1,46,56,X,41,218,10.4,
59,X,36,52,X,42,57,X,42,62,S1,33,237,9.9,
77,S1,42,65,S1,40,69,S1,40,80,SO2,32,242,12,
X,X,X,61,S1,32,58,X,32,92,SN2,30,223,10.8,
67,S1,37,31,61,37,50,60,34,48,58,31,238,9.6,
X,X,X,79,S1,34,88,SO2,26,91,SN2,30,228,12,
83,SO2,37,90,SN2,30,43,53,27,104,S3,37,224,14,
60,S1,32,85,SO2,32,45,55,30,51,X,32,240,11.6,
85,SO2,38,93,SN2,32,74,S1,38,62,S1,27,231,13.5,
95,SN2,28,74,S1,36,61,X,42,91,SN2,26,257,7.5,
78,S1,32,74,S1,34,62,X,32,66,S1,32,240,9.3,
57,X,36,85,SO2,28,70,S1,30,72,S1,38,226,11.1,
X,X,X,77,S1,35,90,SN2,17,69,S1,22,245,8.8,
53,63,36,62,X,42,94,SO2,38,50,60,42,259,8.2,
75,S1,30,54,64,36,56,X,26,X,X,X,222,10.8,
92,SN2,26,94,SN2,28,83,SO2,25,X,X,X,210,10.5,
93,SO2,25,60,X,35,88,SO2,35,X,X,X,210,13.9,
102,S3,26,41,51,20,112,S1S3,36,X,X,X,218,16.9,
81,SO2,28,46,56,28,46,56,32,45,55,28,249,13,
75,S1,34,57,X,32,90,SO2,31,X,X,X,258,11.2,
91,SO2,40,59,X,39,55,X,40,71,S1,39,248,13,
82,SO2,34,58,X,31,65,S1,28,X,X,X,231,16,
56,X,30,65,S1,26,81,SO2,26,50,X,26,217,13.3,
X,X,X,84,SO2,26,105,S3,28,69,S1,30,262,16.7,
81,SO2,34,43,53,26,40,50,20,64,S1,24,253,16.9,
81,SO2,27,73,S1,37,72,S1,35,X,X,X,240,12,
65,S1,26,62,X,30,59,X,37,X,X,X,221,17.3,
74,S1,38,60,X,40,91,SN2,25,67,S1,28,246,16.4,
X,X,X,91,SO2,29,36,66,31,54,64,31,262,11.7,
89,SO2,30,49,59,23,61,X,30,X,X,X,243,11.7,
79,S1,42,77,S1,38,73,S1,25,66,X,42,261,16.9,
X,X,X,99,SN2,33,67,X,43,60,X,36,266,15.9,
X,X,X,57,X,42,58,X,37,57,X,40,226,16.6,
51,X,26,53,X,32,54,X,34,50,X,34,229,17.6,
49,59,36,63,X,43,74,S1,36,72,S1,38,252,17,
75,S1,30,47,57,27,63,X,35,X,X,X,261,16.8,
63,X,43,85,SO2,29,102,S3,27,53,X,30,218,18.1,
X,X,X,84,SO2,35,54,X,35,79,S1,42,252,15.2,
75,S1,38,70,S1,,59,X,,63,X,38,236,13.2,
X,X,X,42,,,96,,,63,X,X,,,
X,X,X,87,SO2,19,87,SO2,23,108,S3,24,265,17,
90,SO2,33,81,S1,38,118,S3,40,77,S1,38,250,16.1,
77,S1,32,80,S1,32,77,S1,32,95,SO2,28,238,14.8,
X,X,X,101,SN2,26,65,S1,31,110,S3,28,257,13,
82,S1,39,67,S1,30,77,S1,35,83,S1,39,246,16.3,
64,S1,29,53,X,35,63,S1,29,60,X,45,250,15.3,
97,SO2,32,77,S1,26,65,S1,31,72,S1,33,268,14.4,
56,X,28,63,S1,22,102,SN2,28,118,S3,31,216,11.7,
105,SN2,37,83,S1,31,45,55,24,85,S1,37,244,15.8,
47,57,20,72,S1,32,99,SO2,30,66,S1,26,244,14.6,
71,S1,28,36,66,28,45,65,20,82,S1,30,231,17.5,
81,S1,34,50,70,34,55,65,32,85,S1,40,246,15.3,
88,S1,35,33,63,28,59,69,31,72,S1,29,264,14.4,
102,SO2,37,91,S1,37,113,SN2,40,X,X,X,264,19.3,
X,X,X,72,S1,30,77,S1,32,79,S1,30,258,16.3,
57,67,30,72,S1,33,65,X,41,82,S1,44,270,15.9,
68,X,POP,58,68,33,58,68,31,59,69,33,247,17.4,
70,S1,32,54,64,34,58,68,36,54,64,41,257,16.9,
60,70,40,47,67,30,75,S1,32,83,S1,39,246,14.4,
58,68,33,68,X,49,68,X,37,78,S1,31,240,16.1,
69,S1,,44,64,,77,S1,,73,S1,,226,19.4,
55,65,38,95,SO2,39,46,66,38,X,X,X,252,15.6,
43,73,38,85,S1,39,X,X,X,X,X,X,233,23.5,
109,SN2,38,108,SN2,38,55,75,39,108,SN2,32,264,20,
100,SN2,26,64,74,38,61,71,36,97,SO2,29,252,2.9,
69,X,43,58,68,42,102,SN2,30,58,68,30,240,11.6,
92,SO2,43,57,67,46,67,X,43,95,SO2,40,141,6.3,
77,S1,43,73,A,39,51,61,35,68,S1,35,106,5.7,
85,SO2,34,55,X,29,95,SN2,34,66,S1,36,217,10.8,
60,X,35,82,S02,32,35,65,43,83,SO2,31,186,14.2,
63,X,45,48,68,41,49,59,32,77,S1,45,211,16.2,
94,SN2,36,74,S1,45,55,X,30,65,S1,38,224,17.5,
X,X,X,75,S1,39,56,66,42,54,64,36,227,18.3,
84,SO2,32,70,S1,29,84,SO2,29,88,SO2,30,219,20.1,
90,SO2,41,47,57,32,49,59,38,69,S1,41,227,13.9,
85,SO2,31,65,S1,32,69,S1,31,106,SN2,36,245,18.3,
113,SN2,36,88,SO2,36,94,SO2,34,93,SO2,40,228,15.9,
46,66,32,66,S1,28,54,64,33,35,65,33,214,17.4,
67,S1,37,75,S1,38,74,S1,37,74,S1,36,236,17.5,
65,S1,31,43,63,33,86,SO2,35,81,SO2,25,217,14.7,
X,X,X,X,X,X,64,S1,37,62,S1,33,234,16.4,
60,X,40,79,S1,40,112,SN2,42,64,S1,34,254,14.9,
83,SO2,24,55,65,36,35,65,30,95,SN2,25,221,15.5,
X,X,X,69,S1,26,68,S1,33,81,S1,36,230,15,
92,SO2,35,39,69,35,54,64,35,61,X,36,226,16.9,
89,SO2,34,44,64,39,73,S1,3,76,S1,36,240,13.5,
71,S1,33--,75,S1,32,61,X,37,77,S1,37,203,15.8,
TW50,X,23,TW50,X,22,TW50,X,21,TW50,X,26,240,16.6,
89,S1,33,100,SO2,34,57,77,34,78,X,45,249,17.9,
X,X,X,57,77,37,116,SN2,30,64,X,27,266,15,
67,X,36,56,76,34,84,S1,32,95,SO2,27,245,17.5,
63,X,31,45,75,30,51,71,28,94,SO2,28,234,21.6,
68,X,37,73,X,38,86,S1,41,63,X,39,229,20,
61,X,33,83,S1,34,99,SO2,36,78,S1,38,247,18,
X,X,X,95,SO2,27,52,72,36,43,73,36,256,16.4,
104,SO2,38,119,SN2,40,70,X,41,35,75,37,238,15.8,
59,79,37,67,X,38,65,X,32,95,SO2,32,235,15.1,
X,X,X,83,S1,39,58,68,37,75,S1,31,223,17.7,
77,S1,42,93,SO2,38,88,S1,31,81,S1,32,234,14.4,
78,S1,40,72,X,33,89,SO2,23,79,S1,32,243,15.5,
92,S1,43,68,X,39,101,SO2,37,X,X,X,228,17.4,
72,X,45,59,79,44,82,S1,40,59,79,41,174,16.4,
X,X,X,53,73,40,48,78,40,71,X,41,218,13.3,
105,SO2,37,102,SO2,42,61,X,40,106,SO2,36,227,19.3,
79,S1,42,72,X,46,59,69,40,78,S1,37,224,206,
71,X,38,98,SO2,33,90,SO2,31,80,S1,31,221,14.7,
83,S1,36,65,X,40,86,S1,42,81,S1,37,261,13.8,
X,X,X,79,S1,36,60,X,38,46,76,36,250,14.1,
100,SO2,41,43,73,37,93,SO2,38,103,SO2,42,244,15.7,
109,SO2,36,82,S1,39,86,S1,37,98,SO2,35,218,14.1,
65,X,40,82,S1,36,82,S1,37,83,S1,38,236,14.9,
84,S1,40,87,S1,39,99,SO2,36,74,X,43,224,15.9,
73,X,38,67,X,39,66,X,36,88,S1,35,252,16.5,
64,X,36,80,S1,37,106,SO2,38,93,S1,42,244,14.7,
103,SO2,36,36,76,37,60,X,38,71,X,39,256,13.5,
X,X,X,101,SO2,35,76,S1,36,80,S1,28,224,17,
90,S1,37,90,S1,37,67,X,35,77,S1,35,236,16.2,
61,X,36,80,S1,36,54,64,37,65,X,35,233,16.4,
65,X,36,65,X,37,81,S1,27,66,X,34,248,16.7,
54,74,33,91,S1,35,31,71,37,52,72,36,274,12.3,
67,X,36,79,S1,37,66,X,29,92,S1,30,245,17,
54,64,27,72,X,31,51,71,34,98,SO2,37,245,16.7,
53,63,39,84,S1,39,94,S1,49,97,SO2,40,200,15.1,
58,68,32,67,X,34,79,S1,37,X,X,X,269,16.9,
84,S1,38,71,X,37,54,74,35,65,X,34,289,11.9,
73,X,28,49,69,34,61,X,32,75,X,33,247,18.7,
84,S1,36,44,74,34,53,63,32,76,X,31,245,21.2,
84,S1,22,76,S1,24,87,SO2,27,92,SO2,25,233,18.7,
91,SO2,30,62,X,32,75,S1,37,60,X,34,224,15.8,
61,X,37,70,X,36,53,73,38,105,SO2,37,258,16.2,
75,X,42,75,X,37,98,SO2,28,102,SO2,33,245,16.7,
74,X,30,61,X,36,94,SO2,35,36,76,32,232,17.9,
82,S1,38,55,65,36,65,X,35,89,SO2,36,235,16.5,
91,SO2,36,55,65,35,58,68,37,84,S1,37,246,16.7,
72,X,33,81,S1,47,46,76,40,95,SO2,36,299,15.8,
79,S1,36,65,X,36,90,SO2,39,118,SN2,40,268,12.7,
55,65,34,92,SO2,34,67,X,37,61,X,36,246,13.7,
80,S1,34,47,77,37,56,76,34,113,SN2,36,250,16.7,
99,SO2,30,65,X,33,61,X,35,58,X,37,224,10.8,
83,S1,28,61,X,29,48,68,30,97,SO2,31,260,14.2,
67,X,33,51,61,34,51,61,36,76,S1,39,293,9.5,
76,S1,44,71,X,37,63,X,44,70,X,43,285,10.9,
91,SO2,32,81,S1,30,50,60,36,66,X,34,209,13.8,
64,X,31,52,62,30,72,X,56ISH,90,SO2,32,251,11.5,
73,S1,37,54,64,35,X,X,X,X,X,X,248,12.2,
83,SO2,28,63,S1,29,X,X,X,X,X,X,276,13.8,
62,S1,28,54,X,33,X,X,X,X,X,X,210,13.9,
70,S1,27,81,SO2,25,X,X,X,X,X,X,248,13.1,
X,X,X,99,SN2,42,X,X,X,X,X,X,248,12.1,
63,S1,24,46,X,23,X,X,X,90,SN2,25,227,14.8,
76,SO2,24,72,SO2,26,X,X,X,X,X,X,264,14.9,
70,SO2,29,76,SO2,28,X,X,X,X,X,X,295,13.8,
56,X,37,83,SO2,40,X,X,X,X,X,X,299,13.3,
64,S1,27,66,S1,30,X,X,X,X,X,X,236,13.8,
96,S3,27,72,SO2,26,TW50,X,24,X,X,X,255,14.5,
79,SO2,22,73,S1,25,X,X,X,X,X,X,249,15.4,
54,X,26,71,S1,22,53,X,26,89,SO2,22,260,13.4,
67,S1,25,88,SO2,25,60,X,30,92,SO2,25,242,14.9,
65,X,34,64,X,31,67,X,31,103,SN2,23,249,16.3,
X,X,X,87,SO2,25,89,SO2,29,69,S1,25,255,12.7,
65,X,35,105,SN2,25,79,S1,38,55,65,23,240,13.9,
88,SO2,27,87,SO2,27,77,S1,35,55,65,35,257,16.5,
82,S1,38,66,X,45,49,69,34,76,S1,38,255,13.7,
68,X,35,85,S1,35,42,72,34,69,X,34,267,13,
87,SO2,20,31,71,25,32,72,30,85,SO2,30,215,13.7,
51,61,29,64,X,35,75,S1,29,76,S1,35,236,13.3,
74,S1,30,34,74,31,47,67,37,101,SO2,30,242,14.6,
102,SO2,41,59,69,38,69,X,44,63,X,38,249,12,
99,SO2,35,77,S1,35,67,X,37,75,S1,35,214,8.3,
58,68,37,76,S1,35,66,X,37,87,SO2,28,258,10.7,
51,71,39,85,S1,45,64,X,45,86,S1,49,262,10.2,
94,SO2,29,94,SO2,29,93,SO2,34,81,S1,27,277,12,
66,X,40,87,SO2,24,67,X,44,73,S1,29,269,11.8,
97,SO2,34,52,62,39,96,SO2,39,59,69,32,252,15.2,
70,S1,35,57,67,33,99,SO2,38,78,S1,37,234,14.3,
89,SO2,35,96,SO2,35,82,S1,37,51,61,31,288,14.2,
60,X,34,79,S1,40,88,SO2,30,50,60,31,238,14.9,
57,67,38,74,S1,37,78,S1,36,X,X,X,228,13.8,
95,SO2,28,72,S1,38,100,SO2,39,111,SN2,38,245,12.1,
X,X,X,87,SO2,23,81,S1,34,83,S1,41,207,13.9,
59,X,44,54,64,39,46,66,37,87,SO2,33,224,11.6,
90,SO2,34,56,66,34,78,S1,40,101,SO2,40,248,10.3,
88,SO2,31,88,SO2,35,67,X,41,101,SO2,39,229,12.4,
70,S1,31,119,S3,42,74,S1,33,92,SO2,31,245,8.8,
74,S1,33,57,67,40,85,S1,41,62,X,40,221,7.9,
120,S1 S3,33,67,X,31,65,X,37,120,S1 S3,37,255,9.8,
97,SO2,33,120,S1 S3,31,106,SN2,33,78,S1,43,238,9.8,
98,SO2,29,36,66,34,70,S1,29,81,S1,40,248,12.7,
70,S1,29,76,S1,43,51,61,31,79,S1,33,239,12.5,
79,S1,40,91,SO2,36,78,S1,36,74,S1,37,268,12,
75,S1,39,60,X,36,58,X,35,100,SO2,37,250,12.4,
67,X,10,106,SN2,33,72,S1,33,92,SO2,30,252,10.2,
71,S1,36,85,SO2,33,66,X,46,61,X,39,219,12,
68,X,45,59,X,33,57,67,42,95,SO2,41,216,13.8,
X,X,X,X,X,X,59,69,37,83,S1,46,228,10.8,
104,SN2,33,83,S1,40,115,S3,40,52,62,33,259,7.9,
X,X,X,54,64,26,57,X,32,59,X,32,268,12.4,
105,SN2,37,X,X,X,79,S1,41,58,X,35,226,12.4,
X,X,X,50,60,31,50,60,31,36,66,37,231,9.1,
80,S1,36,42,72,33,47,67,36,72,S1,36,243,8.4,
104,SN2,35,73,S1,35,73,S1,33,59,X,33,236,9.5,
57,67,37,71,S1,34,85,SO2,23,79,S1,40,257,12.6,
X,X,X,60,X,39,50,60,34,95,SO2,32,252,9.8,
77,S1,37,51,61,33,77,S1,37,X,X,X,262,10.8,
38,68,41,54,64,39,84,S1,39,85,S1,41,272,8.7,
93,SO2,32,56,66,34,64,X,38,83,S1,38,224,6.8,
68,X,37,78,S1,37,72,S1,26,87,SO2,24,259,9.8,
65,X,34,67,X,37,75,S1,34,X,X,X,230,8.4,
X,X,X,72,S1,23,63,X,33,67,X,33,255,9.7,
94,SO2,30,107,SN2,30,64,X,38,X,X,X,265,11.7,
X,X,X,81,S1,35,56,66,35,47,67,39,256,8.7,
62,X,35,81,S1,35,102,SO2,55,74,S1,35,250,8.6,
84,S1,42,91,SO2,33,76,S1,44,88,SO2,33,256,9.3,
71,S1,31,37,67,31,60,X,32,59,X,38,252,11.1,
91,SO2,40,51,61,35,65,X,40,82,S1,35,226,6.6,
95,SO2,29,36,66,29,50,60,29,61,X,37,255,8.3,
61,X,37,75,S1,33,67,X,35,55,65,35,247,8.5,
31,61,26,51,61,34,64,X,44,86,SO2,26,224,8.9,
60,X,35,53,63,28,80,S1,35,85,SO2,28,238,8.5,
95,SO2,39,88,SO2,36,104,SN2,39,67,X,46,268,10.1,
66,X,40,76,S1,36,53,63,25,47,67,33,257,6.6,
40,60,31,69,X,37,89,SO2,40,34,64,37,288,7.5,
X,X,X,57,67,27,83,S1,35,108,SN2,34,259,9.9,
79,S1,33,39,69,33,80,S1,40,79,S1,33,233,8.2,
61,X,31,50,60,28,75,S1,28,X,X,X,259,8.7,
39,69,36,45,65,33,65,X,36,X,X,X,224,7.6,
84,S1,32,98,SO2,28,91,SO2,28,57,67,32,250,10.8,
63,X,32,45,65,28,56,66,28,71,S1,28,248,9,
54,64,33,80,S1,36,64,X,43,58,X,26,242,8.5,
67,X,37,100,SO2,30,75,S1,30,67,X,45,280,5.6,
61,X,35,55,65,31,61,X,34,106,SN2,32,254,8.1,
77,S1,32,65,X,40,70,S1,31,93,SO2,32,231,9.4,
74,S1,35,66,X,31,70,S1,31,58,X,22,245,7.9,
78,S1,35,60,X,29,90,SO2,29,X,X,X,232,7.8,
97,SO2,29,96,SO2,30,61,X,29,58,X,37,239,7.4,
76,S1,38,79,S1,39,66,X,40,53,63,28,257,5.4,
X,X,X,X,X,X,X,X,X,67,X,40,270,4.3,
49,69,34,62,X,35,30,70,30,82,S1,31,278,6.9,
68,X,40,103,SN2,36,98,SN2,31,86,SO2,30,282,6.4,
56,S1,21,64,S1,25,102,SN2,36,120,S1 S3,42,248,6.1,
55,X,30,51,X,30,71,S1,25,32,62,30,217,6.2,
X,X,X,89,SO2,34,76,S1,33,61,X,32,258,6.1,
79,SO2,38,96,SN2,28,71,S1,22,86,SO2,23,234,7.7,
73,S1,30,50,X,27,46,66,31,83,SO2,28,257,7,
65,X,36,79,S1,35,100,SO2,33,55,X,31,246,6.3,
X,X,X,59,X,33,93,SO2,31,79,S1,30,268,5.7,
