weight4,setup4,speed4,weight3,setup3,speed3,weight2,setup2,speed2,weight1,setup1,speed1,wind_dir,wind_speed,
X,X,X,68,88,30,107,S1,38,79,X,35,326,9.4,
70,80,33,80,X,42,70,80,25,76,86,35,302,8.1,
70,80,36,69,79,34,77,X,35,60,80,37,324,6.5,
95,S1,34,91,S1,37,87,S1,35,72,X,41,311,9,
81,X,47,98,S1,35,75,X,34,114,SO2,18,332,10.8,
65,75,30,81,S1,25,64,74,25,85,S1,25,316,8.4,
77,X,27,90,S1,27,67,77,30,79,X,35,328,9,
64,74,29,74,X,35,75,X,39,58,78,33,322,7.3,
87,S1,28,115,SO2,29,66,76,28,71,81,33,318,9.6,
X,X,X,82,X,37,79,X,35,65,85,29,307,12.2,
89,S1,37,67,77,31,114,SO2,33,99,S1,37,337,9.4,
X,X,X,88,S1,31,78,X,39,79,X,33,326,10.1,
31,81,34,70,80,29,50,80,34,76,X,41,297,9.3,
93,S1,33,78,X,36,64,74,36,69,79,28,317,11.8,
80,X,39,77,X,39,74,X,40,98,S1,39,314,10.4,
X,X,X,96,S1,40,66,86,41,53,83,40,297,8.4,
84,X,49,98,S1,35,75,85,37,77,X,34,294,7.5,
98,S1,25,79,X,33,67,77,34,116,SO2,36,304,10.3,
63,73,33,73,X,40,90,S1,36,67,77,35,308,9,
96,S1,34,87,S1,33,77,X,44,113,SO2,29,300,6.5,
51,71,27,67,77,30,71,X,35,53,73,33,340,9,
59,79,36,78,X,34,82,S1,30,103,S1,35,314,9.6,
75,X,36,59,79,37,74,X,44,80,X,43,297,8.7,
111,SO2,36,93,S1,35,92,S1,35,95,S1,35,303,10.1,
98,S1,34,93,S1,42,74,X,35,91,S1,35,311,8.9,
96,S1,35,69,79,34,81,X,29,79,X,44,288,7,
92,S1,35,71,81,33,74,84,39,93,S1,34,308,8.9,
66,86,31,63,83,35,66,86,35,66,86,37,296,10.5,
81,X,35,64,84,31,88,X,48,87,X,36,321,11.1,
77,X,39,57,77,39,69,79,35,97,S1,27,321,10.9,
X,X,X,82,X,37,106,S1,34,63,83,31,285,9.1,
82,X,35,75,X,38,76,X,44,105,S1,38,299,8.4,
X,X,X,68,78,31,99,S1,30,58,78,31,309,8.9,
X,X,X,70,X,40,77,X,46,77,X,39,288,9.7,
87,S1,35,68,78,37,47,77,33,56,76,30,295,9.7,
80,X,42,63,83,41,68,78,34,111,SO2,27,51,9.2,
97,S1,33,88,S1,29,66,76,28,118,SO2,30,307,8.8,
95,S1,34,72,X,36,61,71,35,66,76,37,317,10.7,
67,77,37,93,S1,35,70,X,36,84,S1,15,300,9.4,
104,S1,38,82,X,39,96,S1,41,78,X,37,321,10.6,
87,S1,36,70,80,36,57,77,38,85,X,40,306,11,
X,X,X,96,S1,40,58,78,36,90,S1,33,305,8.8,
102,S1,37,84,X,38,75,X,40,67,77,36,312,11.4,
X,X,X,75,X,40,72,X,35,120,SN2,30,306,9,
79,X,36,59,79,40,53,73,29,93,S1,34,311,11,
X,X,X,68,78,29,85,S1,29,77,X,31,318,9,
72,X,34,54,74,37,57,77,37,86,S1,36,306,11.4,
70,X,28,82,S1,30,69,79,32,94,S1,35,310,8.9,
75,X,41,67,77,36,63,73,33,64,74,30,314,6.9,
66,76,41,91,S1,41,49,79,33,75,X,35,282,6.8,
73,X,36,58,78,48,67,77,36,70,X,38,287,7,
63,73,37,63,73,36,96,S1,42,71,X,35,282,7,
75,X,44,67,77,39,72,X,39,82,S1,39,219,5.9,
X,X,X,55,75,43,65,75,44,72,X,43,296,6.6,
57,77,35,84,S1,36,61,71,33,104,S1,44,297,5.8,
90,S1,36,115,SO2,39,79,X,45,65,75,34,315,4,
X,X,X,59,79,44,57,77,30,80,X,35,302,3.4,
87,S1,37,81,X,44,68,78,42,61,81,44,316,5.5,
68,78,30,60,80,37,54,74,30,82,X,46,309,4.5,
77,X,39,67,77,39,58,78,30,90,S1,31,298,4.4,
98,S1,40,70,X,38,88,S1,38,98,S1,38,295,4.1,
72,X,32,65,75,41,55,75,35,77,X,41,324,5.2,
75,X,39,80,X,43,79,X,46,81,X,39,302,5.1,
70,X,24,62,72,33,69,X,33,52,72,33,302,4.2,
92,S1,32,59,69,23,89,S1,24,39,79,26,304,4,
70,X,29,77,X,40,67,X,29,63,73,27,312,4.3,
94,S1,35,94,S1,32,67,X,30,98,S1,45,304,5.3,
62,72,37,58,78,45,65,75,35,122,SN2,26,312,5.1,
70,X,37,89,S1,37,64,74,28,85,S1,33,302,5.7,
95,S1,34,53,73,32,89,S1,41,X,X,X,296,4.3,
112,SO2,34,104,S1,42,62,72,34,67,X,34,303,4.8,
105,S1,47,66,X,37,46,76,37,52,72,40,314,4.7,
X,X,X,82,S1,40,55,75,43,102,S1,43,306,5.2,
102,S1,44,110,SO2,33,62,72,39,88,S1,33,314,4.6,
82,S1,30,73,X,36,71,X,36,58,68,33,298,3.8,
TW50,10,40,TW50,10,38,TW50,10,36,TW50,10,38,290,5.9,
79,S1,24,58,78,36,93,S1,37,67,X,40,285,5.7,
74,X,40,84,X,40,102,S1,37,67,X,36,316,7.4,
89,X,40,81,X,35,70,X,35,58,88,40,317,6.8,
77,X,34,75,X,36,67,77,34,62,82,33,285,6.3,
X,X,X,85,S1,35,96,S1,36,90,S1,36,280,4.8,
70,X,35,75,X,36,78,X,40,84,X,41,297,4.9,
83,X,32,67,77,30,69,79,30,67,77,30,336,6.2,
82,X,32,59,79,32,88,S1,32,73,X,33,310,8.6,
87,S1,36,68,78,31,88,S1,31,92,S1,28,315,8.5,
X,X,X,70,X,32,57,77,27,56,76,25,321,8.7,
X,X,X,65,75,26,55,75,25,89,S1,32,320,0.5,
120,SN2,36,70,X,35,77,X,33,100,S1,33,291,9.1,
66,76,30,59,79,35,81,X,33,77,X,34,301,7.7,
127,SN2,30,84,X,36,62,82,42,X,X,X,304,6.5,
62,82,39,91,S1,35,78,X,35,69,79,39,311,7.8,
71,X,38,72,X,36,91,S1,36,X,X,X,302,7.3,
70,X,33,70,X,34,57,77,38,81,X,42,300,7.3,
78,X,35,81,X,37,X,X,X,60,80,34,325,4.8,
83,X,41,109,SO2,36,48,78,37,72,X,37,328,5.8,
51,71,36,74,X,37,63,73,34,64,74,34,356,4.9,
82,X,38,60,80,37,46,86,36,55,75,28,322,6,
82,X,35,99,S1,36,97,S1,33,42,82,42,321,8.4,
X,X,X,71,X,36,84,X,46,101,S1,36,307,8.8,
58,78,38,56,76,33,55,75,37,77,X,34,315,9.2,
74,X,36,95,S1,33,76,X,36,83,X,38,346,310,
X,X,X,82,X,35,56,76,39,83,X,38,328,9.3,
87,S1,32,62,72,34,62,72,35,61,71,37,314,10.1,
87,S1,37,87,S1,40,42,82,41,116,SO2,39,333,10.3,
66,76,31,85,S1,36,66,76,32,79,X,32,295,11.2,
107,SO2,24,82,S1,24,76,X,41,54,74,27,34,9.4,
97,S1,38,59,79,37,74,X,38,73,X,36,335,9.5,
82,X,35,62,72,32,88,S1,34,70,X,34,320,9,
74,X,37,77,X,36,93,S1,40,82,X,43,315,10.4,
69,79,32,65,75,31,81,X,34,75,X,34,307,12.6,
80,X,42,63,73,35,84,X,41,83,X,44,287,9.2,
X,X,X,81,X,35,58,78,33,72,X,32,305,9,
X,X,X,50,70,34,78,X,33,50,70,35,312,12.2,
50,70,36,67,77,33,62,72,34,115,SO2,37,304,11.1,
74,X,40,93,S1,30,71,X,31,66,76,30,323,9.4,
79,X,35,78,X,34,78,X,29,73,X,32,311,9.5,
78,X,33,64,74,33,68,78,31,74,X,37,309,8.3,
78,X,28,113,SO2,30,67,77,29,82,X,34,323,11.7,
52,82,29,56,76,32,96,S1,32,79,X,30,303,12.9,
88,X,33,50,80,28,63,83,32,82,X,33,338,12.1,
66,86,33,85,X,35,63,83,31,81,X,38,322,10.3,
X,X,X,76,X,23,81,X,34,81,X,35,324,13.6,
70,80,24,94,S1,26,82,X,28,X,X,X,338,13.5,
65,85,36,76,86,32,73,83,28,53,83,28,333,14,
76,86,28,83,X,28,72,82,31,76,86,34,324,12.3,
X,X,X,111,S1,37,91,X,38,65,85,30,332,14.5,
85,X,35,59,89,38,72,82,32,X,X,X,309,10.8,
94,X,35,99,S1,25,82,X,32,X,X,X,10,13.3,
67,87,30,77,87,31,57,87,33,58,88,31,335,11.7,
68,88,31,53,83,31,75,85,27,115,S1,33,356,8.9,
96,X,29,52,82,21,76,86,29,63,83,29,324,10.6,
82,X,32,48,98,9,74,84,31,76,86,32,6,8.3,
95,X,32,60,90,23,80,90,30,X,X,X,332,7.7,
63,83,33,62,82,31,100,S1,33,88,X,39,324,10.8,
70,90,34,65,85,31,68,88,36,X,X,X,319,9.9,
84,X,31,58,88,37,66,86,31,104,S1,37,309,9.3,
90,X,36,81,X,32,89,X,34,82,X,38,299,8.7,
93,X,35,55,95,29,100,S1,31,83,X,31,340,11.2,
81,X,29,84,X,31,83,X,32,80,X,33,322,11.9,
106,S1,32,93,X,35,62,92,31,86,X,32,316,13,
91,X,36,55,95,33,57,87,28,76,86,32,347,13.4,
93,X,39,59,99,35,91,X,31,67,97,31,342,11.9,
71,91,35,80,90,37,68,88,40,60,90,37,314,11,
90,X,34,93,X,38,75,85,32,78,88,34,351,11,
99,S1,37,86,X,37,70,90,34,103,S1,30,330,11.1,
74,84,32,109,S1,35,53,93,32,68,88,30,333,12.6,
78,88,32,79,89,32,76,86,35,94,X,38,345,11.6,
61,91,32,69,89,33,74,84,34,83,X,35,340,10,
66,86,38,91,X,41,77,87,38,62,92,36,6,8.6,
X,X,X,59,89,36,87,X,33,63,83,33,323,8.4,
76,86,29,94,X,32,60,90,30,66,86,30,295,7.6,
61,91,37,51,91,35,79,89,33,61,91,35,323,10.4,
103,S1,34,69,89,34,69,89,37,83,X,36,337,8.9,
52,92,LEGS,100,S1,23,79,X,32,111,S1,32,318,9.3,
67,87,32,80,90,35,55,95,34,72,92,34,324,11.4,
100,S1,34,71,91,32,50,90,34,58,88,35,319,9.6,
X,X,X,81,X,34,78,X,32,84,X,34,322,9.9,
73,83,32,78,X,33,76,X,32,96,S1,31,326,10.1,
73,83,35,65,85,35,91,X,43,62,82,38,332,9.2,
54,94,35,61,91,31,90,X,40,72,92,37,304,8.5,
100,S1,25,58,78,25,82,X,37,63,83,38,25,10.1,
83,X,30,59,79,28,102,S1,27,65,85,29,328,10.3,
74,84,33,70,80,32,89,X,27,X,X,X,329,10,
X,X,X,61,81,26,71,81,28,89,X,40,326,8.8,
X,X,X,89,X,36,80,X,34,62,82,36,346,10.4,
102,S1,35,76,X,36,59,79,34,98,S1,34,345,10.8,
106,S1,26,70,80,25,88,X,33,90,X,32,343,11.2,
96,S1,34,76,X,30,62,82,28,60,80,26,342,7.8,
69,79,32,79,X,34,60,80,32,70,80,34,356,8.6,
66,76,36,87,X,41,92,X,28,72,X,24,309,7.8,
98,S1,30,107,S1,32,76,X,35,106,S1,40,330,7.5,
75,X,31,82,X,37,44,84,28,59,79,26,352,7.5,
72,X,34,74,X,33,87,X,32,73,X,33,299,7.1,
88,X,40,99,S1,32,86,X,40,106,S1,32,307,0.5,
118,SO2,33,80,X,32,68,78,31,93,X,31,308,7.9,
76,X,28,57,77,30,66,76,30,83,X,27,345,0.6,
X,X,X,61,81,39,59,79,36,72,X,33,311,7.6,
84,X,37,76,X,36,73,X,36,106,S1,37,316,7.1,
59,79,24,72,X,20,102,S1,27,116,SO2,30,314,7.5,
93,S1,33,74,X,34,63,83,31,95,S1,30,309,9.8,
67,77,34,72,X,35,60,80,31,73,X,32,315,9.1,
63,83,31,76,X,31,82,X,33,X,X,X,309,8.8,
60,80,36,91,S1,35,75,X,36,99,S1,37,335,7.5,
76,X,37,96,S1,35,62,82,38,82,X,36,326,7.2,
83,X,34,60,80,35,91,S1,37,76,X,36,317,70,
64,84,37,79,X,37,81,X,37,56,86,38,312,8.4,
106,S1,37,74,X,38,70,X,39,75,X,37,328,5.5,
67,77,32,80,X,31,60,80,41,69,79,33,319,7.7,
68,78,28,67,77,35,59,79,33,X,X,X,311,7.8,
64,84,42,60,80,41,63,83,40,X,X,X,338,6.6,
63,83,39,86,X,38,77,X,37,71,X,36,338,6.4,
66,76,34,60,80,32,66,76,32,89,S1,30,346,6.6,
82,X,32,66,76,33,77,X,29,79,X,30,319,6.2,
99,S1,33,93,S1,38,55,75,34,70,X,36,333,5.5,
86,X,34,70,X,35,71,X,32,65,85,24,332,5.5,
88,X,55,53,83,43,62,82,33,86,X,38,333,5.5,
92,S1,37,69,X,33,67,X,37,69,X,39,314,4.7,
99,S1,38,60,70,37,67,X,38,80,X,35,300,5.1,
108,S1,43,97,S1,41,82,X,38,X,X,X,307,5.9,
61,X,27,72,X,39,62,X,27,85,S1,26,332,6,
85,S1,32,75,X,33,112,SO2,32,99,S1,30,309,5.8,
62,X,30,59,X,32,42,72,40,83,S1,31,310,5.9,
109,SO2,34,77,X,36,87,S1,38,51,61,40,308,5.1,
49,69,30,85,S1,31,62,X,28,76,S1,32,335,5,
52,62,26,83,S1,29,68,X,40,89,S1,34,316,5.6,
78,S1,32,77,S1,31,55,65,30,X,X,X,312,5.1,
104,SO2,27,86,S1,28,102,SO2,31,93,S1,28,313,5.6,
61,X,34,53,63,35,80,S1,35,91,S1,37,302,7,
87,S1,33,73,X,29,92,S1,30,81,S1,30,354,5.4,
46,66,9,56,66,26,62,X,27,51,61,16,282,5.6,
82,S1,27,36,76,26,110,SO2,33,X,X,X,321,8.9,
X,X,X,83,S1,27,60,X,23,75,S1,27,318,8.9,
95,S1,35,64,X,35,83,S1,32,93,S1,27,311,7.7,
86,S1,31,101,SO2,21,73,X,33,X,X,X,302,6.5,
101,SO2,26,104,S1,35,61,X,27,94,S1,35,311,6.7,
94,S1,38,70,X,42,83,S1,30,71,X,30,289,6.3,
75,S1,26,73,S1,29,91,S1,30,84,S1,31,295,6.7,
64,X,34,79,S1,30,62,X,33,91,S1,31,304,6.6,
70,X,38,53,63,30,83,S1,28,77,S1,27,302,5.2,
42,72,28,84,S1,34,80,S1,34,77,S1,36,295,5.8,
61,X,35,66,X,36,80,S1,37,67,X,39,297,5.8,
98,S1,41,91,S1,37,94,S1,38,106,SO2,36,290,4.5,
72,X,38,111,SO2,36,57,67,28,51,71,36,305,3.7,
94,S1,36,78,S1,34,84,S1,32,73,S1,30,291,4.7,
71,S1,31,66,X,30,72,S1,34,84,S1,29,280,5,
X,X,X,X,X,X,63,X,25,67,X,30,285,4.4,
71,S1,25,75,S1,29,93,S1,39,81,S1,29,288,4,
74,S1,28,83,S1,25,74,S1,23,X,X,X,283,4.3,
X,X,X,50,70,33,110,SO2,28,77,S1,28,316,4.5,
TW50,X,27,TW50,X,35,TW50,X,27,TW50,X,35,301,3.8,
88,S1,32,61,71,32,98,S1,36,77,X,32,38,4.1,
101,S02,36,55,75,37,86,S1,36,X,X,X,297,3.4,
63,73,37,96,S1,39,72,X,33,90,S1,37,355,4.3,
72,X,36,62,72,34,80,X,34,95,S1,37,330,4.7,
X,X,X,85,S1,34,68,X,34,68,X,36,318,5.1,
89,S1,38,57,77,37,73,X,41,X,X,X,323,3.4,
82,S1,34,65,X,28,72,X,36,72,X,42,298,3.2,
79,X,41,67,X,32,73,X,37,87,S1,32,321,4.9,
72,X,34,57,77,38,87,S1,32,55,75,34,315,5.6,
79,X,35,70,X,33,115,SN2,31,88,S1,31,8,6.8,
59,79,32,75,X,28,63,73,32,90,S1,28,14,7.9,
102,S1,33,89,S1,27,79,X,29,85,X,35,359,8.6,
50,80,30,56,76,38,82,X,40,81,X,35,39,6.3,
62,72,30,54,74,30,78,X,33,50,80,24,6,7.2,
72,X,35,57,77,35,84,X,37,86,X,41,16,8.5,
92,S1,32,84,X,32,63,83,26,75,X,27,15,6.8,
70,80,32,69,79,35,75,X,37,53,83,30,307,6.8,
71,81,34,85,X,34,106,S1,36,96,S1,37,348,6.6,
77,X,32,71,81,35,100,S1,33,92,S1,26,356,6.6,
X,X,X,85,X,37,69,79,31,80,X,28,316,7.7,
84,X,37,73,83,34,71,81,32,X,X,X,304,6,
91,S1,34,59,79,36,87,X,32,67,77,32,305,7,
X,X,X,94,S1,34,82,X,34,106,S1,37,313,5.7,
X,X,X,60,80,29,79,X,34,64,84,34,322,6.5,
84,X,36,70,80,32,105,S1,32,79,X,30,312,7.8,
X,X,X,77,X,31,111,SO2,32,96,S1,34,300,6.3,
X,X,X,102,S1,30,63,83,32,110,SO2,25,320,5.8,
60,80,34,81,X,38,60,80,32,100,S1,34,335,6.3,
63,73,31,65,75,33,77,X,35,67,77,28,339,6.8,
82,X,4,77,X,36,105,S1,36,73,83,30,341,7.6,
65,75,34,67,77,36,103,S1,31,75,X,32,26,5.9,
66,76,32,62,82,34,56,76,32,107,S1,40,303,6,
X,X,X,90,S1,35,87,X,38,76,X,34,323,5.6,
X,X,X,91,S1,34,80,X,34,75,X,34,34,5.3,
X,X,X,103,S1,44,59,79,37,X,X,X,34,5.4,
83,X,42,113,SO2,35,75,X,41,71,X,31,305,5.4,
X,X,X,84,X,38,63,73,30,70,X,39,345,4.5,
58,78,40,71,X,37,93,S1,33,73,X,40,332,6.8,
47,77,35,80,X,34,58,78,40,88,S1,30,339,3.7,
X,X,X,95,S1,31,79,X,31,59,79,34,343,5.3,
X,X,X,65,75,34,51,71,30,108,SO2,38,352,5.7,
82,X,30,58,78,36,X,X,X,X,X,X,356,5.4,
95,S1,30,79,X,39,83,X,42,84,X,41,305,5.3,
85,X,38,65,75,39,83,X,40,110,SO2,32,332,7.2,
79,X,32,66,76,30,79,X,39,95,S1,32,323,7.5,
X,X,X,73,X,30,57,77,33,58,78,25,360,6.6,
X,X,X,73,X,30,83,X,32,58,78,35,309,8.1,
X,X,X,83,X,40,78,X,30,83,X,30,331,11.8,
74,84,28,70,80,28,96,S1,28,105,S1,31,334,11.4,
113,SO2,25,60,80,36,61,81,34,83,X,40,20,8.8,
X,X,X,84,X,45,81,X,41,66,76,30,334,7.7,
X,X,X,84,X,33,72,82,35,65,85,34,345,8.8,
76,86,32,96,S1,32,83,X,32,86,S1,37,326,8.8,
101,S1,20,67,87,36,67,87,33,65,85,33,324,9.6,
77,87,27,69,89,36,85,X,36,X,X,X,335,7.7,
100,S1,39,95,S1,39,105,S1,37,76,X,39,323,5.3,
76,86,41,54,84,43,108,S1,41,72,82,38,303,7.4,
62,82,30,48,88,33,68,88,38,97,S1,40,48,4,
99,S1,38,85,X,38,77,87,46,70,80,38,27,4.7,
118,SO2,32,X,X,X,55,85,41,69,89,44,349,6,
75,85,38,69,79,38,86,X,42,X,X,X,321,5.5,
75,85,39,85,X,39,66,86,35,91,S1,31,312,5.4,
84,X,35,76,85,39,88,X,46,76,86,34,307,6.3,
80,X,40,114,SO2,37,75,85,37,70,80,31,302,6.4,
64,84,41,76,86,39,93,S1,31,X,X,X,307,4.7,
65,85,35,61,81,43,49,89,38,75,85,32,326,6.9,
68,88,33,74,84,33,64,84,39,85,X,40,333,5.8,
73,83,35,97,S1,36,62,82,42,74,84,38,307,3.9,
83,X,44,81,X,38,74,84,40,95,S1,37,311,5.3,
80,X,38,90,S1,38,120,SO2,36,75,85,37,316,4.9,
X,X,X,70,80,30,59,89,43,99,S1,35,321,5.5,
89,S1,31,64,84,40,77,87,46,61,81,39,320,5.6,
63,83,37,60,80,37,73,83,37,92,S1,34,343,6.9,
X,X,X,87,S1,30,98,S1,33,83,X,44,13,3.5,
96,S1,39,53,83,35,85,X,41,91,S1,37,19,6.8,
71,81,36,57,87,36,112,SO2,28,94,S1,38,308,3.5,
79,X,40,53,83,26,54,84,33,60,80,33,308,8.3,
110,SO2,31,114,SO2,43,X,X,X,X,X,X,320,5.2,
103,S1,35,66,86,36,59,79,22,112,SO2,35,37,5.9,
57,87,32,73,83,41,76,X,32,80,X,39,44,8.8,
69,89,43,72,82,36,90,S1,36,88,S1,31,25,5,
66,86,42,75,85,37,73,83,31,59,89,31,328,8.4,
88,S1,30,104,S1,42,71,81,37,87,S1,37,20,7.9,
X,X,X,87,S1,26,82,X,37,55,85,32,20,6.3,
74,84,39,62,82,37,115,SO2,31,63,83,34,311,5.6,
77,87,36,49,89,38,98,S1,36,104,S1,34,312,7.6,
75,85,32,62,82,36,108,S1,40,80,X,36,55,4.4,
87,X,34,87,X,32,92,S1,36,78,X,34,6,6.4,
X,X,X,111,SO2,30,64,84,37,76,X,34,312,7,
69,79,33,66,86,40,71,81,33,78,X,36,328,5.3,
92,S1,34,115,SO2,36,119,SO2,35,65,85,34,340,6.2,
X,X,X,76,X,24,64,84,40,65,85,34,321,3,
81,X,34,73,83,32,X,X,X,X,X,X,279,5.6,
X,X,X,75,85,30,47,87,31,83,X,30,36,6.6,
103,S1,32,86,X,36,58,88,37,103,S1,34,11,5.1,
84,X,34,89,X,36,85,X,39,96,X,36,304,5.9,
X,X,X,62,82,39,107,S1,37,79,X,35,314,6.4,
84,X,34,63,83,36,82,X,44,80,X,38,321,5,
62,82,37,78,X,34,71,81,37,78,X,43,311,6.6,
85,X,41,75,85,41,75,85,41,X,X,X,305,6.1,
71,81,41,79,89,36,103,S1,45,77,87,34,320,4.8,
101,S1,37,64,84,43,66,86,35,79,89,34,359,7.6,
93,S1,35,79,89,40,64,84,40,71,81,30,347,6.4,
97,S1,35,88,S1,34,87,S1,35,104,S1,34,352,6.6,
88,S1,30,78,88,40,85,X,36,77,87,34,311,6.1,
X,X,X,X,X,X,70,80,35,60,80,35,6,7,
X,X,X,88,S1,35,65,85,42,69,89,39,357,5.8,
X,X,X,57,87,40,49,89,36,101,S1,34,313,4.8,
X,X,X,X,X,X,69,89,43,107,S1,39,299,4.1,
111,SO2,30,86,S1,28,80,X,34,60,80,34,343,3.8,
98,S1,34,79,X,36,76,86,35,113,SO2,33,340,6,
65,85,40,110,SO2,31,85,X,44,90,S1,31,49,6,
101,S1,35,54,84,39,44,84,35,72,82,41,319,6.1,
64,84,37,65,85,37,57,87,40,78,X,40,314,5.1,
80,X,39,57,87,39,100,S1,36,88,S1,31,309,6.4,
X,X,X,59,89,31,59,89,39,59,89,31,323,5.1,
97,S1,36,71,81,35,89,S1,35,66,86,36,330,5.3,
55,85,33,60,80,32,72,82,30,72,82,30,338,6.8,
X,X,X,92,S1,32,100,S1,38,82,X,36,313,4.7,
86,S1,32,94,S1,34,85,S1,33,110,SO2,30,93,4.8,
59,89,33,74,84,31,94,S1,30,55,85,34,302,6.8,
X,X,X,64,84,39,75,X,35,80,X,31,13,6.6,
67,87,31,62,82,35,70,80,36,69,89,32,339,6.8,
75,X,29,71,81,29,59,89,38,78,X,37,2,5.3,
72,X,37,85,X,36,84,X,40,82,X,44,298,6.7,
75,X,36,74,X,30,70,80,30,116,SO2,32,312,6.1,
63,83,35,76,X,25,75,X,26,64,84,37,330,6.6,
X,X,X,93,S1,37,49,89,30,72,X,24,328,4.2,
80,X,35,57,77,35,81,X,35,103,S1,29,328,7.4,
82,X,40,87,X,43,85,X,33,74,X,31,313,5.9,
X,X,X,79,X,30,54,84,31,89,X,40,294,6,
100,S1,35,61,71,30,67,X,27,59,69,26,302,5.3,
61,71,27,77,X,31,70,X,31,85,X,34,338,6.4,
X,X,X,88,X,40,78,X,36,77,X,36,306,6,
60,70,35,100,S1,36,77,X,38,89,X,37,314,6.7,
X,X,X,58,78,28,X,X,X,59,79,30,308,6.3,
65,X,25,70,X,31,55,75,35,79,X,35,300,5.2,
65,X,28,63,X,30,85,X,40,98,S1,40,308,6.2,
57,77,37,126,SN2,33,68,X,32,88,X,47,323,5.8,
72,X,25,91,S1,33,69,X,33,100,S1,41,314,4.5,
120,SO2,28,65,X,26,69,X,30,X,X,X,333,5.8,
103,S1,38,65,X,34,70,X,28,100,S1,28,300,5.3,
104,S1,33,61,71,30,65,X,34,108,S1,43,300,5.5,
57,67,29,49,79,33,55,75,32,73,X,33,316,4.9,
97,S1,30,61,X,33,79,X,28,73,X,31,323,4.5,
X,X,X,64,X,27,28,78,26,62,X,24,327,5.5,
73,X,28,110,SO2,28,55,75,30,69,X,36,333,6.8,
74,X,34,51,61,19,75,X,35,100,S1,37,312,6.9,
76,X,36,55,65,23,79,X,37,89,X,39,355,7,
65,X,24,64,X,26,86,X,27,83,X,43,305,6.5,
65,X,27,68,X,23,54,64,20,67,X,29,303,5.8,
55,65,24,79,X,36,80,X,38,86,X,40,316,7.7,
58,68,24,67,X,30,57,67,22,97,S1,36,332,5.1,
67,X,27,68,X,26,53,63,28,94,S1,35,315,5.5,
54,64,33,89,S1,32,84,X,34,92,S1,34,318,6.4,
X,X,X,67,X,26,90,S1,33,54,64,26,306,5.9,
X,X,X,60,70,28,57,67,33,74,X,34,320,5.6,
91,S1,31,77,X,31,63,X,34,84,X,39,295,5.7,
95,S1,30,95,S1,35,88,S1,30,80,X,30,301,5.8,
115,SO2,30,86,X,42,83,X,40,69,X,34,316,5.2,
X,X,X,65,X,34,77,X,37,65,X,30,311,6.1,
X,X,X,X,X,X,88,S1,27,80,X,31,324,5.9,
TW50,X,33,TW50,X,23,TW50,X,31,TW50,X,33,316,4.3,
54,74,30,85,X,39,109,SO2,31,101,S1,30,6,3.6,
56,76,31,74,X,40,74,X,38,47,77,36,39,2.4,
80,S1,34,81,S1,24,86,S1,36,87,S1,37,27,2.9,
80,S1,32,69,X,34,92,S1,35,96,S1,39,18,3.1,
89,S1,37,59,69,33,61,71,40,67,X,32,323,4.3,
68,X,33,86,S1,35,82,S1,33,82,S1,25,339,4.3,
103,SO2,32,61,X,23,96,S1,30,83,S1,33,328,3.3,
77,X,34,75,X,32,76,X,36,109,SO2,27,328,2.6,
68,X,30,82,S1,33,71,X,36,76,X,37,334,3.5,
X,X,X,89,S1,28,96,S1,34,77,X,36,347,4.3,
77,X,33,77,X,34,76,X,36,86,S1,38,315,3.3,
X,X,X,59,69,25,105,S1,27,114,SO2,34,333,3.7,
86,S1,32,87,S1,35,63,X,31,58,68,30,304,3.8,
65,X,37,69,X,35,104,S1,38,73,X,37,326,3.6,
72,X,34,80,X,38,82,X,42,72,X,38,332,3,
68,X,41,68,X,33,99,S1,48,73,X,40,326,1.9,
79,X,41,67,X,33,73,X,32,108,SO2,31,336,3.5,
61,X,36,72,X,34,78,X,33,93,S1,36,325,3.3,
X,X,X,75,X,33,87,S1,33,61,X,32,264,2.1,
X,X,X,93,SO2,34,65,X,28,80,S1,30,286,3.6,
78,S1,33,77,S1,32,75,S1,34,72,X,36,285,2.4,
85,S1,37,72,X,38,67,X,41,82,S1,36,255,3.9,
60,X,32,93,S1,36,64,X,36,73,X,36,277,4.2,
X,X,X,67,X,30,84,S1,28,56,66,25,275,4.8,
102,SO2,32,73,X,38,56,66,31,81,S1,31,267,5.9,
93,S1,41,54,74,40,78,S1,35,81,S1,35,265,4.5,
92,S1,35,69,X,34,108,SO2,32,X,X,X,270,4.2,
57,67,34,106,SO2,32,50,70,30,61,X,34,318,3.1,
82,S1,30,63,X,33,72,X,42,87,S1,34,276,3.7,
78,S1,32,79,S1,36,63,X,46,85,S1,31,282,2.9,
X,X,X,55,65,32,89,S1,33,X,X,X,248,3.3,
85,S1,28,92,S1,31,87,S1,33,87,S1,32,239,3.1,
83,S1,30,105,SO2,33,42,72,34,65,X,32,264,2.6,
77,X,37,115,SO2,36,64,X,34,65,X,31,248,1.1,
79,X,36,116,SO2,42,84,S1,40,61,X,36,278,1.3,
115,SO2,41,71,X,38,64,X,36,63,X,34,206,3.4,
62,X,40,104,SO2,37,76,S1,34,61,X,32,219,4,
90,S1,36,76,S1,37,80,S1,27,50,60,25,258,3.6,
88,S1,39,78,S1,37,94,S1,25,61,X,30,236,4.2,
52,72,34,86,S1,35,87,S1,37,89,S1,27,255,2.7,
49,79,32,78,X,38,67,X,38,77,X,32,278,2.8,
